    0.575805802400929778E+02    0.139723684464159987E+02    0.142033124365656676E+02    0.100009367234573343E+01    0.405404610445809865E+01    0.374677956958198877E+01    0.199268044518067833E+01   -0.518988503129840828E+06
    0.575932957600793927E+02    0.141122633296482771E+02    0.140949638482852411E+02    0.100005106691950174E+01    0.349737943633617165E+01    0.430053678700963893E+01    0.201057816258116606E+01   -0.518988494789276156E+06
    0.575930949832479655E+02    0.142034951439583210E+02    0.140358319935228639E+02    0.100007977884629828E+01    0.325433269841745254E+01    0.453927537122607383E+01    0.201243296750287914E+01   -0.518988460402177530E+06
    0.575770522156838354E+02    0.140644592708669798E+02    0.141133955140372098E+02    0.100013473840769995E+01    0.337724690941604555E+01    0.441768872934902745E+01    0.200132855087879680E+01   -0.518988404470629001E+06
    0.575814522859797151E+02    0.140759947317256717E+02    0.141299094871989599E+02    0.100007997406873050E+01    0.442966181671859793E+01    0.336626302697894308E+01    0.201909739587408499E+01   -0.518988391566583188E+06
    0.575884887135986574E+02    0.141456550022112371E+02    0.140880704557419492E+02    0.100014971558614052E+01    0.133499516913486360E+01    0.646558036231818356E+01    0.200286696011438980E+01   -0.518988383818112779E+06
    0.575827532146272603E+02    0.140985317710444367E+02    0.141475935664877532E+02    0.100015892655211092E+01    0.634116222176151290E+01    0.144891568997054709E+01    0.201064752174676187E+01   -0.518988323982761765E+06
    0.575771398669516685E+02    0.143462233069259799E+02    0.140422354902855613E+02    0.100006938688931113E+01    0.129799774810235502E+01    0.649674063345836394E+01    0.199804020620721823E+01   -0.518988322555607068E+06
    0.575824742921835622E+02    0.139083007929442939E+02    0.141488703623980125E+02    0.100008434077136465E+01    0.200608922514482835E+01    0.579273148653951164E+01    0.200715169335099741E+01   -0.518988319011825020E+06
    0.575889739235955815E+02    0.140486080929682107E+02    0.141312200109182768E+02    0.100012558374240057E+01    0.392245465111924929E+01    0.387186659449277437E+01    0.201284733201250932E+01   -0.518988310641901859E+06
    0.575837033379033087E+02    0.141062669104756289E+02    0.140980668026842189E+02    0.100023337288276482E+01    0.314517590472389985E+01    0.465306505506947321E+01    0.198583549886536481E+01   -0.518988185964356991E+06
    0.575813899783857437E+02    0.141649730228980264E+02    0.140678894210171226E+02    0.100006980966782755E+01    0.359932729716161681E+01    0.419157953450603493E+01    0.199867742280054816E+01   -0.518988174752214865E+06
    0.575843606195285815E+02    0.140865337001001549E+02    0.141110036227171047E+02    0.100010611433236707E+01    0.373762539376894054E+01    0.405934326487029651E+01    0.197209996224504169E+01   -0.518988156696628954E+06
    0.575915751513943519E+02    0.141145267952678832E+02    0.140700723595214257E+02    0.100019959512246137E+01    0.484795823204684417E+01    0.294576774023661070E+01    0.200884711765924884E+01   -0.518988122103623289E+06
    0.575806707748190760E+02    0.141770207351625732E+02    0.139068389148990743E+02    0.100010673033949327E+01    0.534669411281030982E+01    0.244833534064723590E+01    0.199995324236105754E+01   -0.518988100277956051E+06
    0.575791799232473380E+02    0.140643181917229185E+02    0.141847693291116919E+02    0.100016136832114144E+01    0.566024752706850087E+01    0.213882237765329464E+01    0.200121755446255323E+01   -0.518988078633703932E+06
    0.575785161106826777E+02    0.140933395779687274E+02    0.141080879473298690E+02    0.100023420990053080E+01    0.595969367709567344E+01    0.183892673041513177E+01    0.198430607611001308E+01   -0.518988046724362182E+06
    0.575816506058745006E+02    0.140822598370809153E+02    0.141616891866337102E+02    0.100024176639758600E+01    0.629493821849074209E+01    0.150022286030544238E+01    0.198503689166136432E+01   -0.518988019844263035E+06
    0.575801496601607283E+02    0.139644612537637265E+02    0.142195746360144284E+02    0.100014701531217254E+01    0.365975169496643193E+01    0.413745761119515265E+01    0.199114367519994873E+01   -0.518987997988827236E+06
    0.575832944113566825E+02    0.141391651982959079E+02    0.139880728268888905E+02    0.100019166080981048E+01    0.607850206687798167E+01    0.171473602494465904E+01    0.200630548236095541E+01   -0.518987997325637552E+06
    0.575957405365602284E+02    0.140798730705942337E+02    0.141056982464762406E+02    0.100000830694185061E+01    0.105837721358044545E+01    0.673854367589527836E+01    0.200137185991892963E+01   -0.518987996407633706E+06
    0.575833284293152232E+02    0.141232682684665178E+02    0.140315410504301727E+02    0.100023723115687257E+01    0.603002946546000462E+01    0.176222119746267758E+01    0.199904720418272230E+01   -0.518987951666377485E+06
    0.575946872093273612E+02    0.140788639598958287E+02    0.141095992251011282E+02    0.100002867081495306E+01    0.406803358813950844E+01    0.372828866465655651E+01    0.199078534796651829E+01   -0.518987917258413450E+06
    0.575880468673557715E+02    0.140509335206522472E+02    0.141394313562467637E+02    0.100019390445965661E+01    0.290902189728406979E+01    0.488465794344150162E+01    0.199834661230477728E+01   -0.518987915822309151E+06
    0.575813795443703995E+02    0.144528283686791514E+02    0.140002141211188729E+02    0.100001354378933716E+01    0.169343494865321365E+01    0.610460941309177230E+01    0.200180874728402403E+01   -0.518987913798727503E+06
    0.575911978555607718E+02    0.141331893003210460E+02    0.139949238441373822E+02    0.100014929709556033E+01    0.568776201297693706E+01    0.210709137663494550E+01    0.199376342736750467E+01   -0.518987905739672366E+06
    0.575883671804596347E+02    0.139253038107738227E+02    0.142006151884583787E+02    0.100001651796503999E+01    0.263229693056264047E+01    0.515918753885046044E+01    0.199501763237147056E+01   -0.518987898877825122E+06
    0.575857899756430314E+02    0.140123437763216607E+02    0.142459122853866109E+02    0.100008267253396488E+01    0.508382417698607902E+01    0.270935459735383066E+01    0.201294225033250296E+01   -0.518987898565910873E+06
    0.575786136690343966E+02    0.139966239888611756E+02    0.141246541593966501E+02    0.100019367448855889E+01    0.183061245154095431E+01    0.596896592221355959E+01    0.197946729579656644E+01   -0.518987894543811330E+06
    0.575778086959379394E+02    0.140624466054824140E+02    0.141468394342078234E+02    0.100012985836892576E+01    0.575550070167843320E+01    0.204501481087276460E+01    0.199096565293352867E+01   -0.518987850296655204E+06
    0.575810951530717929E+02    0.141440869505525590E+02    0.139795546306382903E+02    0.100009179259955761E+01    0.548915074572390793E+01    0.231411659501845346E+01    0.198447691543929894E+01   -0.518987821414321603E+06
    0.575789629257792512E+02    0.140602647346346057E+02    0.141291660640854619E+02    0.100008362701126674E+01    0.221900558188446162E+01    0.557560512211311377E+01    0.199361918094849777E+01   -0.518987810243052605E+06
    0.575780313082809556E+02    0.140515916239700793E+02    0.142964717841539048E+02    0.100013084696038779E+01    0.666557180877391264E+01    0.113372433367633452E+01    0.198340108936039350E+01   -0.518987796273351938E+06
    0.575835580335734818E+02    0.139872255757227126E+02    0.141126748435708311E+02    0.100009488937196123E+01    0.151745213086696618E+01    0.627675183249703483E+01    0.198955286777759133E+01   -0.518987762589626771E+06
    0.575746668357518985E+02    0.140940281661968196E+02    0.140900861571341345E+02    0.100012217931557101E+01    0.478848055674815143E+01    0.300876698682077670E+01    0.198615222705429773E+01   -0.518987736425378826E+06
    0.575813948543391945E+02    0.140882477056595139E+02    0.140919410682268751E+02    0.100022025716551766E+01    0.248172748973187263E+01    0.531718252107603639E+01    0.197872734540991457E+01   -0.518987731367291883E+06
    0.575904045075313462E+02    0.142527827591813008E+02    0.140403281430220535E+02    0.100004676239078383E+01    0.197243269933260690E+01    0.582020223006290482E+01    0.201699376706440958E+01   -0.518987708105123544E+06
    0.575865965561603588E+02    0.141330359250006659E+02    0.140428972613288892E+02    0.100015563026334453E+01    0.547648230549429638E+01    0.231896629625255590E+01    0.198972797826765513E+01   -0.518987707784639671E+06
    0.575884968461193765E+02    0.141503737336735647E+02    0.140301279962327037E+02    0.100000276217382811E+01    0.366892793622825009E+01    0.412572197614586411E+01    0.201573400197746988E+01   -0.518987694515461102E+06
    0.575920210390471183E+02    0.140532869870175947E+02    0.142112416675036446E+02    0.100007600997618562E+01    0.548005397886429968E+01    0.231673158205841379E+01    0.201346258056883887E+01   -0.518987688400133746E+06
    0.575807255191547682E+02    0.139644203803913420E+02    0.143409981883813948E+02    0.100002015885863349E+01    0.505409210672804843E+01    0.274594224607559134E+01    0.198723418498286453E+01   -0.518987687970889150E+06
    0.575875430517827098E+02    0.141335549790341837E+02    0.140746415777796585E+02    0.100008664742389941E+01    0.465522682256676301E+01    0.314029119455151395E+01    0.200367375372043854E+01   -0.518987656115161139E+06
    0.575873303432064105E+02    0.141258385668977819E+02    0.139860003879372137E+02    0.100017089539893744E+01    0.566453135616601511E+01    0.213656004177025816E+01    0.199384810379116528E+01   -0.518987654274688277E+06
    0.575840112448293127E+02    0.140146119178074340E+02    0.145609080490833005E+02    0.100005459054507129E+01    0.664223114446145146E+01    0.115529373384673217E+01    0.199328816216118243E+01   -0.518987639778789773E+06
    0.575851923755850237E+02    0.139645122469270451E+02    0.141479486216748995E+02    0.100000213226312828E+01    0.203564821836835463E+01    0.576028445365512898E+01    0.197218846349012478E+01   -0.518987621198300621E+06
    0.575892550998517265E+02    0.140186194402475337E+02    0.142856647167051420E+02    0.100005288476531962E+01    0.560051615855587759E+01    0.219839078845295255E+01    0.198223537157421004E+01   -0.518987588118048385E+06
    0.575879783875224547E+02    0.141783980425199534E+02    0.139285984378772589E+02    0.100007709310217052E+01    0.518509061370661506E+01    0.261331334561178963E+01    0.198162119038841489E+01   -0.518987577013292117E+06
    0.575783856999528965E+02    0.141586202263724914E+02    0.139222522190376328E+02    0.100001408976742767E+01    0.544680268077967078E+01    0.235043666029707143E+01    0.197871525504035173E+01   -0.518987551589436480E+06
    0.575781138708076838E+02    0.141044858411590717E+02    0.140751802353240407E+02    0.100005581694266499E+01    0.493975440525762188E+01    0.286139379381924153E+01    0.196595368978355012E+01   -0.518987548965680529E+06
    0.575870423366592803E+02    0.139976496972780069E+02    0.142746258718748713E+02    0.100005555103380828E+01    0.495410214228790124E+01    0.284552598017962577E+01    0.200313119635902170E+01   -0.518987538422745711E+06
    0.575840682729340614E+02    0.140455991945505509E+02    0.141098323149895553E+02    0.100019033153807380E+01    0.239084267029469677E+01    0.540984314749737649E+01    0.197808350822653867E+01   -0.518987529192788468E+06
    0.575851948519877652E+02    0.142476236999543229E+02    0.138864534975093932E+02    0.100000959079222240E+01    0.447662689165954131E+01    0.332435199784878721E+01    0.199068135250145373E+01   -0.518987497021803632E+06
    0.575849002536397947E+02    0.142152113827015860E+02    0.139657997021411315E+02    0.100003350878735819E+01    0.451312730491945047E+01    0.327837702758728700E+01    0.200029623356267194E+01   -0.518987496719914605E+06
    0.575812879620622908E+02    0.142003232650055118E+02    0.140710435966405001E+02    0.100017478771754420E+01    0.153592835941028416E+01    0.625963287245766242E+01    0.198062980009579581E+01   -0.518987490000598365E+06
    0.575857062131241975E+02    0.141141658052583576E+02    0.141148113127723622E+02    0.100003969918141578E+01    0.128311138701035188E+01    0.650672319278996181E+01    0.200336299524967654E+01   -0.518987473031662637E+06
    0.575817994343886568E+02    0.141639236509212356E+02    0.140886051797484129E+02    0.100009319237883831E+01    0.185818621946735307E+01    0.593380122530046172E+01    0.198531787199413690E+01   -0.518987468562166672E+06
    0.575826639489516339E+02    0.139863242478042320E+02    0.141508302990815871E+02    0.100000871585370055E+01    0.305160255512313938E+01    0.474658277596151112E+01    0.201292208153963958E+01   -0.518987466276357241E+06
    0.575792786528249749E+02    0.140415014153589617E+02    0.143670090955978047E+02    0.100009847081958769E+01    0.645005549707813852E+01    0.134988076444891369E+01    0.198560555567409591E+01   -0.518987457780007622E+06
    0.575807265243313182E+02    0.139733316102611855E+02    0.141726237056116560E+02    0.100000561612833305E+01    0.268231954536494399E+01    0.510930097535333072E+01    0.198318243296147600E+01   -0.518987451202099328E+06
    0.575765988877856785E+02    0.140189425573433901E+02    0.141596959221737428E+02    0.100004932333720786E+01    0.385210511068087724E+01    0.394734582708793535E+01    0.197048305520667566E+01   -0.518987429297492839E+06
    0.575911945689632745E+02    0.143268835666980898E+02    0.140405745645325801E+02    0.100003461180730202E+01    0.149259803116108181E+01    0.630070546397827425E+01    0.199598725065665961E+01   -0.518987429197480611E+06
    0.575909820588144186E+02    0.141389463306481016E+02    0.140839583206809671E+02    0.100018028446920360E+01    0.246022393039908094E+01    0.533339022260132634E+01    0.200041518348842606E+01   -0.518987414503983979E+06
    0.575889362119740227E+02    0.140999771173743529E+02    0.141245988192116609E+02    0.100001870302829299E+01    0.583835478573593747E+01    0.194838586058232943E+01    0.201168343359712321E+01   -0.518987414107404824E+06
    0.575905653761413916E+02    0.140538673207325182E+02    0.141023932230726885E+02    0.100008402336189572E+01    0.100125955591642124E+01    0.679046799831270764E+01    0.199586099268037120E+01   -0.518987412619745301E+06
    0.575872465056040213E+02    0.141229473427801668E+02    0.140140079322005775E+02    0.100014376639249947E+01    0.572582151737979039E+01    0.206842492966355485E+01    0.201517972931470224E+01   -0.518987380981229886E+06
    0.575908106410109326E+02    0.140486303579108736E+02    0.141376793409280541E+02    0.100008184126734245E+01    0.275989633167524540E+01    0.503537448332293813E+01    0.201189335616251519E+01   -0.518987364625997900E+06
    0.575892963099260839E+02    0.141158550123425588E+02    0.140534136247586314E+02    0.100010660283867625E+01    0.448504274363221800E+01    0.331652799670517062E+01    0.198296252875421875E+01   -0.518987354831232224E+06
    0.575820414884418028E+02    0.140875353126835989E+02    0.140752502588441821E+02    0.100007168735224017E+01    0.624643673509401332E+01    0.155832468155084869E+01    0.197218132367432908E+01   -0.518987345258353103E+06
    0.575838663734562601E+02    0.139415210074539537E+02    0.141347689771368703E+02    0.100018671917458057E+01    0.143629505866959706E+01    0.635908680086993527E+01    0.198565711846328163E+01   -0.518987322275607206E+06
    0.575876615837133130E+02    0.141481361816597531E+02    0.140615957970752596E+02    0.100009641504127167E+01    0.232402725402300003E+01    0.547057004875856201E+01    0.200092706186097269E+01   -0.518987301282817556E+06
    0.575912389162942233E+02    0.142159016755093059E+02    0.140665108556083407E+02    0.100000850220478821E+01    0.136879411031440923E+01    0.642978045396418540E+01    0.197911802573656881E+01   -0.518987294495121983E+06
    0.575839983994931544E+02    0.141032117773212562E+02    0.141105754708777447E+02    0.100014654415061899E+01    0.624216974991653384E+01    0.154749810710341240E+01    0.200309193375387329E+01   -0.518987272890611261E+06
    0.575825120616085755E+02    0.142036411766696649E+02    0.140510958053121513E+02    0.100001267795195314E+01    0.309963677584946407E+01    0.469241342179705789E+01    0.199041920727143884E+01   -0.518987246231765603E+06
    0.575759379932536746E+02    0.141386807079953236E+02    0.140873701542326994E+02    0.100009632817208938E+01    0.139342531012360227E+01    0.640300961685144543E+01    0.197769755290234617E+01   -0.518987228195997537E+06
    0.575822833937837615E+02    0.140676844792048961E+02    0.141162470895254621E+02    0.100002518530402473E+01    0.333657779155815470E+01    0.446567447161459796E+01    0.196773684698956197E+01   -0.518987222522947413E+06
    0.575817562864434649E+02    0.140270772270216249E+02    0.142908381862701841E+02    0.100003932822491071E+01    0.538680386980446002E+01    0.240539445396575635E+01    0.200364903122566496E+01   -0.518987220197667251E+06
    0.575922146752311193E+02    0.141486060917016143E+02    0.140196266844424891E+02    0.100000915682924529E+01    0.541138396219772488E+01    0.237854073352711293E+01    0.201917743022461105E+01   -0.518987205191201996E+06
    0.575897781331494301E+02    0.142999481307308631E+02    0.140241276369163739E+02    0.100004467347192705E+01    0.188487861419953395E+01    0.591418043545358874E+01    0.198523918406455846E+01   -0.518987203231596912E+06
    0.575844946055036999E+02    0.140774806388411928E+02    0.141123193667186939E+02    0.100013906376386830E+01    0.145796050237995534E+01    0.633952563497008104E+01    0.199243099283752212E+01   -0.518987201010773424E+06
    0.575854383866200550E+02    0.139896031865262724E+02    0.143848057377804981E+02    0.100005310508904022E+01    0.578803562303602703E+01    0.201007175240330671E+01    0.199250047891040616E+01   -0.518987199394277879E+06
    0.575809689853507578E+02    0.142396217933750311E+02    0.140365440268188078E+02    0.100009487975759503E+01    0.186470354936512006E+01    0.593319849888410822E+01    0.199142285084673043E+01   -0.518987187424195872E+06
    0.575904023891914463E+02    0.139799544105943188E+02    0.141515140133169250E+02    0.100011353148151039E+01    0.241263364446461104E+01    0.537954306874517396E+01    0.200325918507274592E+01   -0.518987180039295461E+06
    0.575803543397173314E+02    0.140647860578252342E+02    0.141713592168926716E+02    0.100002005742014766E+01    0.530221441796637638E+01    0.249212090405602904E+01    0.197319671989066880E+01   -0.518987171816737857E+06
    0.575821379971209169E+02    0.142922341940760393E+02    0.140256093719338057E+02    0.100005144630639498E+01    0.227426642769716336E+01    0.551698275827377760E+01    0.200920715815642970E+01   -0.518987166004320490E+06
    0.575930924539966256E+02    0.141812194887722889E+02    0.140507946998441984E+02    0.100006223669030736E+01    0.242752777963524746E+01    0.536817536811535145E+01    0.199972363699174438E+01   -0.518987146574687387E+06
    0.575871358848546180E+02    0.141114391165798256E+02    0.140951275559098903E+02    0.100002498497515391E+01    0.434044441142290971E+01    0.345993997561000777E+01    0.199528510721455965E+01   -0.518987146398617129E+06
    0.575914056659918216E+02    0.141635115387258690E+02    0.140805143683263516E+02    0.100002547311094792E+01    0.121374795523021306E+01    0.657786360472093268E+01    0.200035390505554478E+01   -0.518987138858275197E+06
    0.575890970715598485E+02    0.141959629155566311E+02    0.140873522562488844E+02    0.100002132144866307E+01    0.169489496156156783E+01    0.609817110698466891E+01    0.199314723546617856E+01   -0.518987136722495663E+06
    0.575870802257647156E+02    0.141907766282638761E+02    0.140777449449330874E+02    0.100011124717003641E+01    0.151486990264490418E+01    0.627588228370242707E+01    0.199545917766516467E+01   -0.518987134149263264E+06
    0.575922647072263132E+02    0.141322483417748632E+02    0.140051347191405107E+02    0.100005560755817280E+01    0.594954392376473518E+01    0.184792499527192833E+01    0.200702445736172530E+01   -0.518987130486314942E+06
    0.575848287999788653E+02    0.143045632528089683E+02    0.140581621631796203E+02    0.100006024124122006E+01    0.129418852403851781E+01    0.649608779036496564E+01    0.201247537358913053E+01   -0.518987118958475185E+06
    0.575918524690469837E+02    0.139693830712422020E+02    0.141436028772857796E+02    0.100002547599410652E+01    0.234135578908881747E+01    0.545237353373935374E+01    0.201011957029658905E+01   -0.518987102516173734E+06
